fecha;provincia;casos_confirmados;nuevos_positivos;altas;fallecimientos;codigo_ine;Posicion
2021-10-19;Segovia;21237;17;2061;380;40004;41.166667,-4.0
2021-10-19;Zamora;18255;5;2195;466;49275;41.75,-6.0
2021-10-18;Soria;12503;2;1411;295;42173;41.666667,-2.666667
2021-10-18;Valladolid;67580;8;8224;1277;47186;41.583333,-4.666667
2021-10-18;Zamora;18251;1;2194;465;49275;41.75,-6.0
2021-10-18;Palencia;25055;1;2559;504;34120;42.432128,-4.520647
2021-10-18;Segovia;21220;6;2058;380;40004;41.166667,-4.0
2021-10-18;Ávila;17067;9;1950;377;5019;40.616092,-4.929031
2021-10-18;Burgos;52476;6;4939;798;9059;42.383333,-3.666667
2021-10-18;León;51842;2;5692;1215;24089;42.666667,-6.0
2021-10-18;Salamanca;39848;4;4355;880;37274;40.833333,-6.0
2021-10-17;Burgos;;;4939;798;9059;42.383333,-3.666667
2021-10-17;León;;;5692;1215;24089;42.666667,-6.0
2021-10-17;Palencia;;;2559;504;34120;42.432128,-4.520647
2021-10-17;Soria;;;1411;295;42173;41.666667,-2.666667
2021-10-17;Zamora;;;2194;465;49275;41.75,-6.0
2021-10-17;Segovia;;;2058;380;40004;41.166667,-4.0
2021-10-17;Ávila;;;1950;377;5019;40.616092,-4.929031
2021-10-17;Salamanca;;;4354;880;37274;40.833333,-6.0
2021-10-17;Valladolid;;;8220;1275;47186;41.583333,-4.666667
2021-10-16;Burgos;;;4938;798;9059;42.383333,-3.666667
2021-10-16;Salamanca;;;4354;880;37274;40.833333,-6.0
2021-10-16;Segovia;;;2058;380;40004;41.166667,-4.0
2021-10-16;León;;;5692;1215;24089;42.666667,-6.0
2021-10-16;Soria;;;1411;295;42173;41.666667,-2.666667
2021-10-16;Valladolid;;;8219;1274;47186;41.583333,-4.666667
2021-10-16;Ávila;;;1950;377;5019;40.616092,-4.929031
2021-10-16;Palencia;;;2559;504;34120;42.432128,-4.520647
2021-10-16;Zamora;;;2194;465;49275;41.75,-6.0
2021-10-15;Ávila;17043;20;1950;377;5019;40.616092,-4.929031
2021-10-15;Burgos;52445;12;4937;798;9059;42.383333,-3.666667
2021-10-15;León;51833;7;5691;1215;24089;42.666667,-6.0
2021-10-15;Salamanca;39810;15;4353;880;37274;40.833333,-6.0
2021-10-15;Zamora;18243;6;2194;465;49275;41.75,-6.0
2021-10-15;Palencia;25045;3;2559;504;34120;42.432128,-4.520647
2021-10-15;Segovia;21191;26;2057;380;40004;41.166667,-4.0
2021-10-15;Soria;12499;2;1410;294;42173;41.666667,-2.666667
2021-10-15;Valladolid;67560;13;8218;1274;47186;41.583333,-4.666667
2021-10-14;León;51826;6;5691;1215;24089;42.666667,-6.0
2021-10-14;Salamanca;39795;15;4350;880;37274;40.833333,-6.0
2021-10-14;Segovia;21165;10;2057;380;40004;41.166667,-4.0
2021-10-14;Ávila;17023;9;1949;377;5019;40.616092,-4.929031
2021-10-14;Palencia;25043;6;2559;504;34120;42.432128,-4.520647
2021-10-14;Soria;12497;2;1410;294;42173;41.666667,-2.666667
2021-10-14;Zamora;18237;0;2194;465;49275;41.75,-6.0
2021-10-14;Burgos;52433;4;4936;798;9059;42.383333,-3.666667
2021-10-14;Valladolid;67548;13;8217;1274;47186;41.583333,-4.666667
2021-10-13;Ávila;17018;1;1948;377;5019;40.616092,-4.929031
2021-10-13;Burgos;52431;11;4935;797;9059;42.383333,-3.666667
2021-10-13;León;51820;3;5689;1215;24089;42.666667,-6.0
2021-10-13;Soria;12491;4;1410;294;42173;41.666667,-2.666667
2021-10-13;Palencia;25037;0;2559;504;34120;42.432128,-4.520647
2021-10-13;Salamanca;39780;1;4348;879;37274;40.833333,-6.0
2021-10-13;Segovia;21156;0;2057;380;40004;41.166667,-4.0
2021-10-13;Valladolid;67535;5;8216;1273;47186;41.583333,-4.666667
2021-10-13;Zamora;18237;0;2194;465;49275;41.75,-6.0
2021-10-12;Palencia;;;2559;504;34120;42.432128,-4.520647
2021-10-12;Ávila;;;1948;377;5019;40.616092,-4.929031
2021-10-12;León;;;5689;1215;24089;42.666667,-6.0
2021-10-12;Burgos;;;4933;796;9059;42.383333,-3.666667
2021-10-12;Salamanca;;;4346;878;37274;40.833333,-6.0
2021-10-12;Segovia;;;2057;380;40004;41.166667,-4.0
2021-10-12;Soria;;;1410;294;42173;41.666667,-2.666667
2021-10-12;Valladolid;;;8216;1273;47186;41.583333,-4.666667
2021-10-12;Zamora;;;2193;465;49275;41.75,-6.0
2021-10-11;Salamanca;39758;4;4345;878;37274;40.833333,-6.0
2021-10-11;Burgos;52407;0;4933;796;9059;42.383333,-3.666667
2021-10-11;León;51814;0;5687;1215;24089;42.666667,-6.0
2021-10-11;Valladolid;67517;3;8212;1271;47186;41.583333,-4.666667
2021-10-11;Zamora;18229;0;2193;465;49275;41.75,-6.0
2021-10-11;Ávila;17004;2;1948;377;5019;40.616092,-4.929031
2021-10-11;Palencia;25030;2;2559;504;34120;42.432128,-4.520647
2021-10-11;Segovia;21139;4;2056;380;40004;41.166667,-4.0
2021-10-11;Soria;12487;3;1409;294;42173;41.666667,-2.666667
2021-10-10;Burgos;;;4933;796;9059;42.383333,-3.666667
2021-10-10;Salamanca;;;4345;878;37274;40.833333,-6.0
2021-10-10;León;;;5687;1215;24089;42.666667,-6.0
2021-10-10;Palencia;;;2559;504;34120;42.432128,-4.520647
2021-10-10;Valladolid;;;8212;1271;47186;41.583333,-4.666667
2021-10-10;Zamora;;;2193;465;49275;41.75,-6.0
2021-10-10;Ávila;;;1948;377;5019;40.616092,-4.929031
2021-10-10;Segovia;;;2056;380;40004;41.166667,-4.0
2021-10-10;Soria;;;1409;294;42173;41.666667,-2.666667
2021-10-09;Ávila;;;1947;376;5019;40.616092,-4.929031
2021-10-09;Burgos;;;4933;796;9059;42.383333,-3.666667
2021-10-09;Palencia;;;2559;504;34120;42.432128,-4.520647
2021-10-09;Soria;;;1409;294;42173;41.666667,-2.666667
2021-10-09;Valladolid;;;8212;1271;47186;41.583333,-4.666667
2021-10-09;León;;;5687;1215;24089;42.666667,-6.0
2021-10-09;Salamanca;;;4344;877;37274;40.833333,-6.0
2021-10-09;Segovia;;;2056;380;40004;41.166667,-4.0
2021-10-09;Zamora;;;2193;465;49275;41.75,-6.0
2021-10-08;Ávila;16981;7;1947;376;5019;40.616092,-4.929031
2021-10-08;Burgos;52380;20;4932;796;9059;42.383333,-3.666667
2021-10-08;Valladolid;67502;11;8211;1271;47186;41.583333,-4.666667
2021-10-08;León;51804;10;5682;1214;24089;42.666667,-6.0
2021-10-08;Soria;12486;4;1408;294;42173;41.666667,-2.666667
2021-10-08;Zamora;18221;3;2193;465;49275;41.75,-6.0
2021-10-08;Palencia;25019;3;2559;504;34120;42.432128,-4.520647
2021-10-08;Salamanca;39744;14;4343;876;37274;40.833333,-6.0
2021-10-08;Segovia;21115;16;2056;380;40004;41.166667,-4.0
2021-10-07;Ávila;16974;5;1944;375;5019;40.616092,-4.929031
2021-10-07;Burgos;52360;11;4932;796;9059;42.383333,-3.666667
2021-10-07;Segovia;21099;8;2056;380;40004;41.166667,-4.0
2021-10-07;Zamora;18218;6;2190;465;49275;41.75,-6.0
2021-10-07;León;51794;9;5681;1214;24089;42.666667,-6.0
2021-10-07;Soria;12482;2;1408;294;42173;41.666667,-2.666667
2021-10-07;Palencia;25016;3;2559;504;34120;42.432128,-4.520647
2021-10-07;Salamanca;39730;5;4341;876;37274;40.833333,-6.0
2021-10-07;Valladolid;67491;14;8210;1270;47186;41.583333,-4.666667
2021-10-06;Ávila;16969;5;1944;375;5019;40.616092,-4.929031
2021-10-06;Burgos;52349;17;4929;795;9059;42.383333,-3.666667
2021-10-06;León;51785;4;5681;1214;24089;42.666667,-6.0
2021-10-06;Valladolid;67476;13;8206;1269;47186;41.583333,-4.666667
2021-10-06;Palencia;25013;2;2559;504;34120;42.432128,-4.520647
2021-10-06;Salamanca;39725;8;4341;876;37274;40.833333,-6.0
2021-10-06;Segovia;21091;12;2055;380;40004;41.166667,-4.0
2021-10-06;Soria;12480;2;1408;294;42173;41.666667,-2.666667
2021-10-06;Zamora;18212;0;2190;465;49275;41.75,-6.0
2021-10-05;León;51781;13;5680;1214;24089;42.666667,-6.0
2021-10-05;Salamanca;39717;3;4337;876;37274;40.833333,-6.0
2021-10-05;Segovia;21080;11;2055;380;40004;41.166667,-4.0
2021-10-05;Zamora;18212;4;2189;465;49275;41.75,-6.0
2021-10-05;Palencia;25012;1;2559;504;34120;42.432128,-4.520647
2021-10-05;Soria;12479;4;1407;294;42173;41.666667,-2.666667
2021-10-05;Valladolid;67463;7;8204;1269;47186;41.583333,-4.666667
2021-10-05;Ávila;16966;8;1943;375;5019;40.616092,-4.929031
2021-10-05;Burgos;52333;9;4924;795;9059;42.383333,-3.666667
2021-10-04;Ávila;16958;1;1943;375;5019;40.616092,-4.929031
2021-10-04;Palencia;25011;1;2558;504;34120;42.432128,-4.520647
2021-10-04;Segovia;21069;0;2054;380;40004;41.166667,-4.0
2021-10-04;Soria;12475;1;1407;294;42173;41.666667,-2.666667
2021-10-04;Burgos;52326;13;4922;795;9059;42.383333,-3.666667
2021-10-04;León;51768;0;5679;1213;24089;42.666667,-6.0
2021-10-04;Salamanca;39715;0;4336;876;37274;40.833333,-6.0
2021-10-04;Valladolid;67456;2;8202;1269;47186;41.583333,-4.666667
2021-10-04;Zamora;18208;1;2189;465;49275;41.75,-6.0
2021-10-03;Palencia;;;2558;504;34120;42.432128,-4.520647
2021-10-03;Ávila;;;1943;375;5019;40.616092,-4.929031
2021-10-03;Burgos;;;4922;795;9059;42.383333,-3.666667
2021-10-03;León;;;5678;1213;24089;42.666667,-6.0
2021-10-03;Salamanca;;;4336;876;37274;40.833333,-6.0
2021-10-03;Segovia;;;2054;380;40004;41.166667,-4.0
2021-10-03;Soria;;;1407;294;42173;41.666667,-2.666667
2021-10-03;Valladolid;;;8201;1269;47186;41.583333,-4.666667
2021-10-03;Zamora;;;2189;465;49275;41.75,-6.0
2021-10-02;Ávila;;;1943;375;5019;40.616092,-4.929031
2021-10-02;Burgos;;;4922;795;9059;42.383333,-3.666667
2021-10-02;Palencia;;;2558;504;34120;42.432128,-4.520647
2021-10-02;Salamanca;;;4336;876;37274;40.833333,-6.0
2021-10-02;Segovia;;;2053;380;40004;41.166667,-4.0
2021-10-02;Soria;;;1407;294;42173;41.666667,-2.666667
2021-10-02;León;;;5678;1213;24089;42.666667,-6.0
2021-10-02;Valladolid;;;8201;1269;47186;41.583333,-4.666667
2021-10-02;Zamora;;;2189;465;49275;41.75,-6.0
2021-10-01;Burgos;52301;23;4921;795;9059;42.383333,-3.666667
2021-10-01;Valladolid;67449;15;8198;1269;47186;41.583333,-4.666667
2021-10-01;Palencia;24998;2;2556;504;34120;42.432128,-4.520647
2021-10-01;Segovia;21055;1;2053;380;40004;41.166667,-4.0
2021-10-01;Zamora;18204;7;2189;465;49275;41.75,-6.0
2021-10-01;Ávila;16952;3;1941;375;5019;40.616092,-4.929031
2021-10-01;León;51755;8;5676;1213;24089;42.666667,-6.0
2021-10-01;Salamanca;39710;2;4333;875;37274;40.833333,-6.0
2021-10-01;Soria;12469;5;1407;294;42173;41.666667,-2.666667
2021-09-30;Burgos;52278;19;4920;794;9059;42.383333,-3.666667
2021-09-30;Segovia;21054;9;2053;380;40004;41.166667,-4.0
2021-09-30;Soria;12464;3;1407;294;42173;41.666667,-2.666667
2021-09-30;Palencia;24996;8;2556;504;34120;42.432128,-4.520647
2021-09-30;Valladolid;67434;8;8198;1269;47186;41.583333,-4.666667
2021-09-30;Zamora;18197;2;2189;465;49275;41.75,-6.0
2021-09-30;Ávila;16950;2;1941;375;5019;40.616092,-4.929031
2021-09-30;León;51747;13;5676;1213;24089;42.666667,-6.0
2021-09-30;Salamanca;39708;12;4331;873;37274;40.833333,-6.0
2021-09-29;Burgos;52259;45;4917;793;9059;42.383333,-3.666667
2021-09-29;Salamanca;39696;5;4330;873;37274;40.833333,-6.0
2021-09-29;Valladolid;67425;7;8196;1269;47186;41.583333,-4.666667
2021-09-29;Ávila;16948;11;1941;375;5019;40.616092,-4.929031
2021-09-29;Palencia;24988;4;2555;504;34120;42.432128,-4.520647
2021-09-29;Zamora;18195;4;2189;465;49275;41.75,-6.0
2021-09-29;León;51734;22;5675;1213;24089;42.666667,-6.0
2021-09-29;Segovia;21045;3;2052;380;40004;41.166667,-4.0
2021-09-29;Soria;12461;6;1407;294;42173;41.666667,-2.666667
2021-09-28;León;51712;10;5672;1213;24089;42.666667,-6.0
2021-09-28;Soria;12455;0;1407;294;42173;41.666667,-2.666667
2021-09-28;Ávila;16937;14;1939;375;5019;40.616092,-4.929031
2021-09-28;Burgos;52210;8;4915;793;9059;42.383333,-3.666667
2021-09-28;Palencia;24984;2;2555;504;34120;42.432128,-4.520647
2021-09-28;Segovia;21042;13;2050;379;40004;41.166667,-4.0
2021-09-28;Zamora;18192;2;2189;465;49275;41.75,-6.0
2021-09-28;Salamanca;39691;10;4329;873;37274;40.833333,-6.0
2021-09-28;Valladolid;67418;12;8194;1269;47186;41.583333,-4.666667
2021-09-27;Ávila;16923;8;1937;375;5019;40.616092,-4.929031
2021-09-27;León;51702;15;5671;1212;24089;42.666667,-6.0
2021-09-27;Palencia;24982;9;2553;503;34120;42.432128,-4.520647
2021-09-27;Segovia;21029;3;2050;379;40004;41.166667,-4.0
2021-09-27;Burgos;52203;19;4912;793;9059;42.383333,-3.666667
2021-09-27;Salamanca;39681;4;4329;873;37274;40.833333,-6.0
2021-09-27;Soria;12455;4;1407;294;42173;41.666667,-2.666667
2021-09-27;Zamora;18191;1;2189;465;49275;41.75,-6.0
2021-09-27;Valladolid;67406;3;8192;1269;47186;41.583333,-4.666667
2021-09-26;Ávila;;;1937;375;5019;40.616092,-4.929031
2021-09-26;León;;;5671;1212;24089;42.666667,-6.0
2021-09-26;Palencia;;;2553;503;34120;42.432128,-4.520647
2021-09-26;Segovia;;;2050;379;40004;41.166667,-4.0
2021-09-26;Soria;;;1407;294;42173;41.666667,-2.666667
2021-09-26;Zamora;;;2188;464;49275;41.75,-6.0
2021-09-26;Burgos;;;4912;793;9059;42.383333,-3.666667
2021-09-26;Salamanca;;;4328;873;37274;40.833333,-6.0
2021-09-26;Valladolid;;;8192;1269;47186;41.583333,-4.666667
2021-09-25;Ávila;;;1937;375;5019;40.616092,-4.929031
2021-09-25;Segovia;;;2050;379;40004;41.166667,-4.0
2021-09-25;Soria;;;1407;294;42173;41.666667,-2.666667
2021-09-25;Burgos;;;4912;793;9059;42.383333,-3.666667
2021-09-25;León;;;5671;1212;24089;42.666667,-6.0
2021-09-25;Zamora;;;2187;464;49275;41.75,-6.0
2021-09-25;Palencia;;;2553;503;34120;42.432128,-4.520647
2021-09-25;Salamanca;;;4328;873;37274;40.833333,-6.0
2021-09-25;Valladolid;;;8189;1267;47186;41.583333,-4.666667
2021-09-24;Ávila;16914;4;1936;375;5019;40.616092,-4.929031
2021-09-24;Segovia;21021;8;2049;379;40004;41.166667,-4.0
2021-09-24;Soria;12448;5;1407;294;42173;41.666667,-2.666667
2021-09-24;Valladolid;67390;10;8187;1266;47186;41.583333,-4.666667
2021-09-24;Burgos;52170;13;4912;793;9059;42.383333,-3.666667
2021-09-24;Palencia;24968;2;2552;503;34120;42.432128,-4.520647
2021-09-24;Salamanca;39673;10;4325;873;37274;40.833333,-6.0
2021-09-24;León;51677;14;5668;1212;24089;42.666667,-6.0
2021-09-24;Zamora;18187;4;2186;464;49275;41.75,-6.0
2021-09-23;Palencia;24966;9;2551;503;34120;42.432128,-4.520647
2021-09-23;Ávila;16910;2;1936;375;5019;40.616092,-4.929031
2021-09-23;Burgos;52156;7;4912;793;9059;42.383333,-3.666667
2021-09-23;Segovia;21013;11;2048;379;40004;41.166667,-4.0
2021-09-23;Soria;12444;2;1407;294;42173;41.666667,-2.666667
2021-09-23;León;51663;11;5667;1212;24089;42.666667,-6.0
2021-09-23;Salamanca;39663;15;4325;873;37274;40.833333,-6.0
2021-09-23;Valladolid;67380;11;8183;1266;47186;41.583333,-4.666667
2021-09-23;Zamora;18183;5;2185;464;49275;41.75,-6.0
2021-09-22;Ávila;16911;11;1936;375;5019;40.616092,-4.929031
2021-09-22;Burgos;52149;11;4910;792;9059;42.383333,-3.666667
2021-09-22;Palencia;24957;8;2548;503;34120;42.432128,-4.520647
2021-09-22;Segovia;21002;1;2047;379;40004;41.166667,-4.0
2021-09-22;León;51652;26;5666;1212;24089;42.666667,-6.0
2021-09-22;Zamora;18178;3;2185;464;49275;41.75,-6.0
2021-09-22;Salamanca;39649;9;4323;873;37274;40.833333,-6.0
2021-09-22;Soria;12442;2;1407;294;42173;41.666667,-2.666667
2021-09-22;Valladolid;67369;26;8180;1265;47186;41.583333,-4.666667
2021-09-21;Burgos;52138;6;4909;792;9059;42.383333,-3.666667
2021-09-21;Salamanca;39640;6;4321;873;37274;40.833333,-6.0
2021-09-21;Soria;12443;0;1407;294;42173;41.666667,-2.666667
2021-09-21;Ávila;16913;10;1935;375;5019;40.616092,-4.929031
2021-09-21;Zamora;18171;4;2185;464;49275;41.75,-6.0
2021-09-21;León;51626;15;5665;1211;24089;42.666667,-6.0
2021-09-21;Palencia;24949;18;2547;503;34120;42.432128,-4.520647
2021-09-21;Segovia;21002;6;2047;379;40004;41.166667,-4.0
2021-09-21;Valladolid;67343;27;8177;1265;47186;41.583333,-4.666667
2021-09-20;Soria;12442;1;1407;294;42173;41.666667,-2.666667
2021-09-20;Burgos;52118;6;4907;792;9059;42.383333,-3.666667
2021-09-20;Segovia;20997;5;2047;379;40004;41.166667,-4.0
2021-09-20;Ávila;16917;8;1935;375;5019;40.616092,-4.929031
2021-09-20;León;51611;3;5665;1211;24089;42.666667,-6.0
2021-09-20;Palencia;24931;1;2547;503;34120;42.432128,-4.520647
2021-09-20;Salamanca;39634;5;4319;873;37274;40.833333,-6.0
2021-09-20;Valladolid;67315;2;8170;1262;47186;41.583333,-4.666667
2021-09-20;Zamora;18166;1;2185;464;49275;41.75,-6.0
2021-09-19;Burgos;52112;4;4906;792;9059;42.383333,-3.666667
2021-09-19;Palencia;24930;7;2547;503;34120;42.432128,-4.520647
2021-09-19;Soria;12441;2;1407;294;42173;41.666667,-2.666667
2021-09-19;Zamora;18165;0;2185;464;49275;41.75,-6.0
2021-09-19;Ávila;16909;3;1934;375;5019;40.616092,-4.929031
2021-09-19;Salamanca;39629;4;4317;872;37274;40.833333,-6.0
2021-09-19;Segovia;20992;12;2047;379;40004;41.166667,-4.0
2021-09-19;León;51608;7;5665;1211;24089;42.666667,-6.0
2021-09-19;Valladolid;67313;6;8168;1260;47186;41.583333,-4.666667
2021-09-18;Palencia;24923;3;2547;503;34120;42.432128,-4.520647
2021-09-18;Salamanca;39625;18;4315;870;37274;40.833333,-6.0
2021-09-18;Segovia;20980;3;2047;379;40004;41.166667,-4.0
2021-09-18;Ávila;16906;4;1934;375;5019;40.616092,-4.929031
2021-09-18;Burgos;52108;18;4905;791;9059;42.383333,-3.666667
2021-09-18;León;51601;14;5664;1210;24089;42.666667,-6.0
2021-09-18;Soria;12439;3;1407;294;42173;41.666667,-2.666667
2021-09-18;Valladolid;67307;23;8168;1260;47186;41.583333,-4.666667
2021-09-18;Zamora;18165;1;2185;464;49275;41.75,-6.0
2021-09-17;Ávila;16907;16;1932;375;5019;40.616092,-4.929031
2021-09-17;Valladolid;67284;15;8162;1260;47186;41.583333,-4.666667
2021-09-17;Zamora;18164;2;2183;463;49275;41.75,-6.0
2021-09-17;Burgos;52080;14;4901;790;9059;42.383333,-3.666667
2021-09-17;León;51588;26;5662;1210;24089;42.666667,-6.0
2021-09-17;Palencia;24920;10;2545;503;34120;42.432128,-4.520647
2021-09-17;Segovia;20977;9;2044;379;40004;41.166667,-4.0
2021-09-17;Soria;12437;3;1407;294;42173;41.666667,-2.666667
2021-09-17;Salamanca;39609;15;4312;870;37274;40.833333,-6.0
2021-09-16;Ávila;16902;2;1931;375;5019;40.616092,-4.929031
2021-09-16;León;51564;11;5662;1210;24089;42.666667,-6.0
2021-09-16;Segovia;20970;1;2044;379;40004;41.166667,-4.0
2021-09-16;Valladolid;67268;15;8155;1258;47186;41.583333,-4.666667
2021-09-16;Burgos;52063;16;4898;790;9059;42.383333,-3.666667
2021-09-16;Zamora;18162;1;2182;462;49275;41.75,-6.0
2021-09-16;Palencia;24910;4;2544;503;34120;42.432128,-4.520647
2021-09-16;Salamanca;39602;18;4311;869;37274;40.833333,-6.0
2021-09-16;Soria;12434;8;1407;294;42173;41.666667,-2.666667
2021-09-15;Soria;12428;3;1407;294;42173;41.666667,-2.666667
2021-09-15;Valladolid;67253;61;8150;1256;47186;41.583333,-4.666667
2021-09-15;León;51549;25;5660;1209;24089;42.666667,-6.0
2021-09-15;Palencia;24906;9;2542;502;34120;42.432128,-4.520647
2021-09-15;Salamanca;39576;27;4309;867;37274;40.833333,-6.0
2021-09-15;Ávila;16891;21;1931;375;5019;40.616092,-4.929031
2021-09-15;Burgos;52036;6;4891;787;9059;42.383333,-3.666667
2021-09-15;Segovia;20967;3;2043;379;40004;41.166667,-4.0
2021-09-15;Zamora;18158;2;2181;462;49275;41.75,-6.0
2021-09-14;Ávila;16870;3;1931;375;5019;40.616092,-4.929031
2021-09-14;Burgos;52024;14;4887;787;9059;42.383333,-3.666667
2021-09-14;Palencia;24897;3;2541;501;34120;42.432128,-4.520647
2021-09-14;Salamanca;39549;27;4309;867;37274;40.833333,-6.0
2021-09-14;Zamora;18156;11;2178;462;49275;41.75,-6.0
2021-09-14;León;51524;37;5659;1209;24089;42.666667,-6.0
2021-09-14;Segovia;20964;2;2042;379;40004;41.166667,-4.0
2021-09-14;Soria;12425;4;1406;294;42173;41.666667,-2.666667
2021-09-14;Valladolid;67192;23;8137;1255;47186;41.583333,-4.666667
2021-09-13;Burgos;51992;6;4882;787;9059;42.383333,-3.666667
2021-09-13;León;51487;4;5658;1209;24089;42.666667,-6.0
2021-09-13;Salamanca;39522;2;4305;865;37274;40.833333,-6.0
2021-09-13;Soria;12422;2;1406;294;42173;41.666667,-2.666667
2021-09-13;Segovia;20962;2;2042;379;40004;41.166667,-4.0
2021-09-13;Valladolid;67169;4;8131;1254;47186;41.583333,-4.666667
2021-09-13;Zamora;18143;3;2178;462;49275;41.75,-6.0
2021-09-13;Ávila;16867;0;1931;375;5019;40.616092,-4.929031
2021-09-13;Palencia;24894;4;2539;500;34120;42.432128,-4.520647
2021-09-12;León;51483;5;5657;1208;24089;42.666667,-6.0
2021-09-12;Palencia;24890;10;2538;499;34120;42.432128,-4.520647
2021-09-12;Soria;12420;8;1406;294;42173;41.666667,-2.666667
2021-09-12;Zamora;18140;2;2175;462;49275;41.75,-6.0
2021-09-12;Ávila;16867;9;1930;374;5019;40.616092,-4.929031
2021-09-12;Burgos;51986;29;4881;786;9059;42.383333,-3.666667
2021-09-12;Valladolid;67165;4;8128;1251;47186;41.583333,-4.666667
2021-09-12;Salamanca;39520;16;4301;865;37274;40.833333,-6.0
2021-09-12;Segovia;20960;1;2042;379;40004;41.166667,-4.0
2021-09-11;León;51478;13;5656;1208;24089;42.666667,-6.0
2021-09-11;Palencia;24880;19;2538;499;34120;42.432128,-4.520647
2021-09-11;Salamanca;39504;15;4300;864;37274;40.833333,-6.0
2021-09-11;Ávila;16858;14;1930;374;5019;40.616092,-4.929031
2021-09-11;Burgos;51957;32;4877;784;9059;42.383333,-3.666667
2021-09-11;Segovia;20959;5;2042;379;40004;41.166667,-4.0
2021-09-11;Soria;12412;3;1406;294;42173;41.666667,-2.666667
2021-09-11;Valladolid;67161;36;8126;1250;47186;41.583333,-4.666667
2021-09-11;Zamora;18138;14;2175;462;49275;41.75,-6.0
2021-09-10;Burgos;51886;27;4874;783;9059;42.383333,-3.666667
2021-09-10;Palencia;24861;15;2537;499;34120;42.432128,-4.520647
2021-09-10;Salamanca;39489;27;4298;864;37274;40.833333,-6.0
2021-09-10;León;51466;23;5654;1208;24089;42.666667,-6.0
2021-09-10;Zamora;18120;7;2170;462;49275;41.75,-6.0
2021-09-10;Ávila;16844;13;1927;372;5019;40.616092,-4.929031
2021-09-10;Segovia;20954;7;2042;379;40004;41.166667,-4.0
2021-09-10;Soria;12409;4;1406;294;42173;41.666667,-2.666667
2021-09-10;Valladolid;67125;38;8113;1248;47186;41.583333,-4.666667
2021-09-09;Palencia;24846;14;2535;498;34120;42.432128,-4.520647
2021-09-09;Salamanca;39462;8;4297;864;37274;40.833333,-6.0
2021-09-09;Soria;12405;5;1406;294;42173;41.666667,-2.666667
2021-09-09;Ávila;16831;7;1924;371;5019;40.616092,-4.929031
2021-09-09;Burgos;51857;22;4868;783;9059;42.383333,-3.666667
2021-09-09;León;51443;21;5651;1208;24089;42.666667,-6.0
2021-09-09;Segovia;20947;8;2042;379;40004;41.166667,-4.0
2021-09-09;Valladolid;67087;15;8103;1246;47186;41.583333,-4.666667
2021-09-09;Zamora;18113;4;2166;462;49275;41.75,-6.0
2021-09-08;Ávila;16824;18;1920;369;5019;40.616092,-4.929031
2021-09-08;Palencia;24832;11;2532;498;34120;42.432128,-4.520647
2021-09-08;Segovia;20939;9;2042;379;40004;41.166667,-4.0
2021-09-08;Soria;12400;6;1406;294;42173;41.666667,-2.666667
2021-09-08;Valladolid;67072;72;8095;1244;47186;41.583333,-4.666667
2021-09-08;León;51422;18;5648;1208;24089;42.666667,-6.0
2021-09-08;Burgos;51823;48;4862;782;9059;42.383333,-3.666667
2021-09-08;Salamanca;39457;41;4297;864;37274;40.833333,-6.0
